date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
26-07-16,2016,0,,FLA,PHI,1498.121817,1458.770046,0.590173366,0.409826634,1500.42665,1456.465213,1497.059456,1445.329439,Tom Koehler,Jerad Eickhoff,46.71671446,52.34460206,-17.30343524,6.750969013,0.573823613,0.426176387,1499.488274,1442.900621,5,0
25-07-16,2016,0,,FLA,PHI,1501.421663,1455.4702,0.599329704,0.400670296,1498.121817,1458.770046,1500.225494,1442.163401,Jarred Cosart,Jeremy Hellickson,45.37644769,51.97905828,-23.18963029,5.950951475,0.579945809,0.420054191,1497.059456,1445.329439,0,4
24-07-16,2016,0,,PIT,PHI,1519.467632,1456.448759,0.622675722,0.377324278,1520.446191,1455.4702,1520.195041,1443.061491,Jameson Taillon,Vince Velasquez,52.41795319,54.17866944,18.2933949,15.80156957,0.644858728,0.355141272,1521.093131,1442.163401,5,4
23-07-16,2016,0,,PIT,PHI,1517.883567,1458.032824,0.618381385,0.381618615,1519.467632,1456.448759,1518.708696,1444.547836,Tyler Glasnow,Aaron Nola,47.95025579,50.66335505,-3.209825822,-1.45666813,0.635287284,0.364712716,1520.195041,1443.061491,7,4
22-07-16,2016,0,,PIT,PHI,1521.387953,1454.528439,0.62785587,0.37214413,1517.883567,1458.032824,1522.595843,1440.660689,Gerrit Cole,Zach Eflin,55.13170864,52.9459246,31.05373932,10.98598456,0.676275136,0.323724864,1518.708696,1444.547836,0,4
10-07-16,2016,0,,COL,PHI,1484.470027,1455.819008,0.575196162,0.424803838,1480.343062,1459.945973,1479.530253,1441.508879,Tyler Chatwood,Zach Eflin,54.00007175,51.96432588,17.60209979,9.580470177,0.599456236,0.400543764,1475.183312,1445.855821,3,10
09-07-16,2016,0,,COL,PHI,1482.155471,1458.133564,0.568672324,0.431327676,1484.470027,1455.819008,1477.32842,1443.710712,Tyler Anderson,Jerad Eickhoff,54.26245912,53.79726406,19.09549153,17.40018895,0.584538606,0.415461394,1479.530253,1441.508879,8,3
08-07-16,2016,0,,COL,PHI,1484.091772,1456.197263,0.574131733,0.425868267,1482.155471,1458.133564,1479.281665,1441.757467,Jon Gray,Vince Velasquez,51.80027494,53.23722334,8.533440622,15.300903,0.578155257,0.421844743,1477.32842,1443.710712,3,5
07-07-16,2016,0,,COL,PHI,1480.669307,1459.619728,0.564470655,0.435529345,1484.091772,1456.197263,1476.275244,1444.763888,Chad Bettis,Adam Morgan,48.20512682,44.72575652,-7.883927979,-25.52538848,0.60452399,0.39547601,1479.281665,1441.757467,11,2
29-06-16,2016,0,,ARI,PHI,1484.98154,1448.621532,0.586001535,0.413998465,1483.31926,1450.283812,1488.482416,1433.824214,Archie Bradley,Zach Eflin,48.73661065,46.23969436,-8.558361885,-15.7067567,0.621034739,0.378965261,1486.692216,1435.614414,8,9
28-06-16,2016,0,,ARI,PHI,1486.660537,1446.942535,0.590683174,0.409316826,1484.98154,1448.621532,1490.37824,1431.92839,Zack Greinke,Jerad Eickhoff,59.84630179,53.78896845,43.32081166,19.59508984,0.648213513,0.351786487,1488.482416,1433.824214,3,4
27-06-16,2016,0,,ARI,PHI,1491.576143,1442.026929,0.604292562,0.395707438,1486.660537,1446.942535,1495.281869,1427.024761,Robbie Ray,Vince Velasquez,49.33874273,52.30112918,-6.216669263,13.4248442,0.603138064,0.396861936,1490.37824,1431.92839,0,8
26-06-16,2016,0,,SFG,PHI,1546.725086,1442.806893,0.676198569,0.323801431,1547.50505,1442.026929,1552.311439,1427.62637,Johnny Cueto,Aaron Nola,59.81261215,50.7264529,26.37602652,5.095996038,0.726790181,0.273209819,1552.913048,1427.024761,8,7
25-06-16,2016,0,,SFG,PHI,1548.831413,1440.700565,0.681485354,0.318514646,1546.725086,1442.806893,1554.840132,1425.097677,Madison Bumgarner,Jeremy Hellickson,62.66887415,49.45782152,39.65633983,-0.470630878,0.753246399,0.246753601,1552.311439,1427.62637,2,3
24-06-16,2016,0,,SFG,PHI,1548.063478,1441.468501,0.679563188,0.320436812,1548.831413,1440.700565,1554.22614,1425.711669,Jake Peavy,Zach Eflin,50.48135534,42.52401122,-17.72161927,-32.51146842,0.723211898,0.276788102,1554.840132,1425.097677,5,4
23-06-16,2016,0,,MIN,PHI,1455.873199,1438.54986,0.559190221,0.440809779,1452.954559,1441.468501,1450.412854,1422.842302,Ricky Nolasco,Jerad Eickhoff,48.4332017,53.38560083,3.491754235,19.1082508,0.551558131,0.448441869,1447.543487,1425.711669,3,7
22-06-16,2016,0,,MIN,PHI,1454.700297,1439.722763,0.555859033,0.444140967,1455.873199,1438.54986,1449.430174,1423.824981,Kyle Gibson,Adam Morgan,49.7011598,45.24801121,8.787828467,-19.82761596,0.610704422,0.389295578,1450.412854,1422.842302,6,5
21-06-16,2016,0,,MIN,PHI,1452.476551,1441.946508,0.549529757,0.450470243,1454.700297,1439.722763,1447.259632,1425.995523,Tyler Duffey,Aaron Nola,48.58468706,52.36914134,1.928290495,12.21976617,0.557821628,0.442178372,1449.430174,1423.824981,14,10
14-06-16,2016,0,,TOR,PHI,1536.219255,1460.665376,0.639473149,0.360526851,1538.734194,1458.150437,1531.185602,1442.884523,Marcus Stroman,Zach Eflin,51.63022669,47.4,-8.393478118,-15.85000422,0.665829033,0.334170967,1533.438966,1440.63116,11,3
13-06-16,2016,0,,TOR,PHI,1541.239445,1455.645186,0.6526879,0.3473121,1536.219255,1460.665376,1536.176097,1437.894029,R.A. Dickey,Jerad Eickhoff,52.5089357,53.23745887,-4.632187496,12.37383176,0.649904053,0.350095947,1531.185602,1442.884523,0,7
12-06-16,2016,0,,WSN,PHI,1539.386714,1456.522057,0.649117518,0.350882482,1540.263585,1455.645186,1544.79812,1438.618231,Joe Ross,Adam Morgan,52.23259647,45.85119832,-11.75817999,-22.00173592,0.691756151,0.308243849,1545.522323,1437.894029,5,4
11-06-16,2016,0,,WSN,PHI,1536.869693,1459.039077,0.642489134,0.357510866,1539.386714,1456.522057,1542.107787,1441.308565,Tanner Roark,Aaron Nola,51.47135109,55.13460418,-14.71748007,21.13508368,0.62527945,0.37472055,1544.79812,1438.618231,8,0
10-06-16,2016,0,,WSN,PHI,1535.407511,1460.50126,0.638613211,0.361386789,1536.869693,1459.039077,1540.964201,1442.45215,Stephen Strasburg,Jeremy Hellickson,58.97668318,50.38137,20.66293688,-2.645628204,0.694237205,0.305762795,1542.107787,1441.308565,9,6
29-05-16,2016,0,,CHC,PHI,1570.013841,1468.890334,0.672666208,0.327333792,1571.678457,1467.225718,1586.768285,1449.10644,John Lackey,Vince Velasquez,57.22548344,54.02660957,2.031594228,15.87025827,0.700764005,0.299235995,1588.222847,1447.651878,7,2
28-05-16,2016,0,,CHC,PHI,1568.738375,1470.1658,0.669424754,0.330575246,1570.013841,1468.890334,1585.627149,1450.247576,Kyle Hendricks,Jerad Eickhoff,54.09763326,51.97924525,-11.61530704,6.198601726,0.693156396,0.306843604,1586.768285,1449.10644,4,1
27-05-16,2016,0,,CHC,PHI,1567.22426,1471.679915,0.66555583,0.33444417,1568.738375,1470.1658,1584.58823,1451.286495,Jon Lester,Adam Morgan,57.64076835,47.10957402,5.108695146,-18.03357992,0.738522149,0.261477851,1585.627149,1450.247576,6,2
25-05-16,2016,0,,DET,PHI,1491.905843,1469.164887,0.566862753,0.433137247,1489.390814,1471.679915,1501.025792,1448.772669,Anibal Sanchez,Aaron Nola,46.93275899,54.73816808,-11.73282124,17.9337024,0.566644575,0.433355425,1498.511966,1451.286495,5,8
24-05-16,2016,0,,DET,PHI,1490.439024,1470.631706,0.562711818,0.437288182,1491.905843,1469.164887,1499.966648,1449.831812,Justin Verlander,Jeremy Hellickson,55.10689527,48.96486726,28.20106252,-8.679133159,0.65453956,0.34546044,1501.025792,1448.772669,3,1
23-05-16,2016,0,,DET,PHI,1489.278411,1471.792318,0.559421147,0.440578853,1490.439024,1470.631706,1498.731505,1451.066956,Mike Pelfrey,Vince Velasquez,43.99468214,55.95280823,-24.7837387,22.94513941,0.53777751,0.46222249,1499.966648,1449.831812,5,4
12-05-16,2016,0,,ATL,PHI,1437.972092,1472.851693,0.484348111,0.515651889,1435.843934,1474.97985,1431.714705,1451.315,Aaron Blair,Vince Velasquez,49.36332084,55.20771518,3.353020324,21.6317882,0.480037041,0.519962959,1429.610517,1453.419188,4,7
11-05-16,2016,0,,ATL,PHI,1435.229221,1475.594563,0.476465783,0.523534217,1437.972092,1472.851693,1428.886528,1454.143176,Williams Perez,Jerad Eickhoff,44.96388089,52.49104408,-16.21195346,8.029022597,0.463371703,0.536628297,1431.714705,1451.315,5,1
10-05-16,2016,0,,ATL,PHI,1436.526008,1474.297776,0.480191207,0.519808793,1435.229221,1475.594563,1430.367512,1452.662192,Matt Wisler,Adam Morgan,49.16053259,47.25897615,3.496864999,-15.82894378,0.533980713,0.466019287,1428.886528,1454.143176,2,3
08-05-16,2016,0,,FLA,PHI,1491.144915,1472.66126,0.560835992,0.439164008,1489.508399,1474.297776,1494.004145,1451.03783,Justin Nicolino,Aaron Nola,48.13645295,54.63193492,-7.789346842,19.0624839,0.557474219,0.442525781,1492.379782,1452.662192,5,6
07-05-16,2016,0,,FLA,PHI,1492.798408,1471.007767,0.565519108,0.434480892,1491.144915,1472.66126,1495.724651,1449.317323,Tom Koehler,Jeremy Hellickson,43.88832413,47.46900503,-26.73093009,-15.12757175,0.583826803,0.416173197,1494.004145,1451.03783,3,4
06-05-16,2016,0,,FLA,PHI,1491.223507,1472.582669,0.561058836,0.438941164,1492.798408,1471.007767,1494.26875,1450.773224,Wei-Yin Chen,Vince Velasquez,52.87661009,55.93416446,14.35299342,24.45941117,0.586265323,0.413734677,1495.724651,1449.317323,6,4
05-05-16,2016,0,,STL,PHI,1530.586468,1474.427781,0.613353474,0.386646526,1532.43158,1472.582669,1524.201687,1452.462342,Jaime Garcia,Jerad Eickhoff,54.28851943,52.91412056,12.00405897,10.0876975,0.636950194,0.363049806,1525.890805,1450.773224,4,0
04-05-16,2016,0,,STL,PHI,1529.603657,1475.410592,0.610666687,0.389333313,1530.586468,1474.427781,1523.317163,1453.346866,Mike Leake,Adam Morgan,49.68698306,47.59241765,-10.23054098,-15.34416762,0.638849218,0.361150782,1524.201687,1452.462342,5,4
03-05-16,2016,0,,STL,PHI,1531.37314,1473.641108,0.615499109,0.384500891,1529.603657,1475.410592,1525.060656,1451.603373,Michael Wacha,Aaron Nola,49.96860921,53.23859205,-8.303309256,12.56273457,0.608472179,0.391527821,1523.317163,1453.346866,0,1
02-05-16,2016,0,,STL,PHI,1528.761455,1476.252793,0.608358927,0.391641073,1531.37314,1473.641108,1522.86437,1453.799659,Adam Wainwright,Jeremy Hellickson,52.63374815,48.70777888,4.311105568,-9.996499731,0.653558785,0.346441215,1525.060656,1451.603373,10,3
28-04-16,2016,0,,WSN,PHI,1524.778217,1468.827102,0.613070069,0.386929931,1521.870751,1471.734568,1535.233209,1445.930893,Tanner Roark,Aaron Nola,50.11786408,51.62486044,-19.40917563,6.465671735,0.623228182,0.376771818,1532.262965,1448.901137,0,3
27-04-16,2016,0,,WSN,PHI,1527.735291,1465.870027,0.621114217,0.378885783,1524.778217,1468.827102,1538.557179,1442.606923,Gio Gonzalez,Jeremy Hellickson,53.06645767,47.16710945,-5.454207058,-13.16922084,0.675879702,0.324120298,1535.233209,1445.930893,0,3
26-04-16,2016,0,,WSN,PHI,1529.604921,1464.000397,0.626166338,0.373833662,1527.735291,1465.870027,1540.600941,1440.563161,Max Scherzer,Vince Velasquez,58.05194974,54.76030316,17.4775495,22.73392292,0.667998653,0.332001347,1538.557179,1442.606923,3,4
24-04-16,2016,0,,MIL,PHI,1471.688315,1466.008376,0.542609269,0.457390731,1473.696294,1464.000397,1456.514916,1442.768475,Wily Peralta,Jerad Eickhoff,43.94478193,54.47781642,-11.92118315,20.4827852,0.507687831,0.492312169,1458.72023,1440.563161,8,5
23-04-16,2016,0,,MIL,PHI,1474.646305,1463.050385,0.55104816,0.44895184,1471.688315,1466.008376,1459.74032,1439.54307,Chase Anderson,Charlie Morton,48.47740063,47.73808078,8.084881932,-11.44053326,0.590689666,0.409310334,1456.514916,1442.768475,6,10
22-04-16,2016,0,,MIL,PHI,1477.225618,1460.471073,0.558382975,0.441617025,1474.646305,1463.050385,1462.284226,1436.999164,Zach Davies,Aaron Nola,44.47440403,50.46835898,-10.99928077,2.339211052,0.552187934,0.447812066,1459.74032,1439.54307,2,5
10-04-16,2016,0,,NYM,PHI,1525.757703,1462.802345,0.622589815,0.377410185,1522.802371,1465.757676,1535.299135,1437.101894,Matt Harvey,Jeremy Hellickson,56.93857168,48.54504755,14.99036587,-3.044546193,0.691521301,0.308478699,1531.868843,1440.532185,2,5
09-04-16,2016,0,,NYM,PHI,1527.619514,1460.940533,0.627613018,0.372386982,1525.757703,1462.802345,1537.217191,1435.183838,Bartolo Colon,Vince Velasquez,48.29883732,48.87243584,-25.31086124,-0.537453488,0.641734217,0.358265783,1535.299135,1437.101894,0,1
08-04-16,2016,0,,NYM,PHI,1525.567239,1462.992808,0.622074432,0.377925568,1527.619514,1460.940533,1535.651481,1436.749548,Jacob deGrom,Jerad Eickhoff,57.65663731,51.11244018,19.12955177,9.948489046,0.686379225,0.313620775,1537.217191,1435.183838,7,2
07-04-16,2016,0,,CIN,PHI,1473.196299,1465.30362,0.545768773,0.454231227,1475.507111,1462.992808,1464.478405,1438.854438,Robert Stephenson,Charlie Morton,47.4,46.28257497,-9.388975698,-13.65299668,0.576935101,0.423064899,1466.583295,1436.749548,10,6
06-04-16,2016,0,,CIN,PHI,1471.953498,1466.546421,0.542219415,0.457780585,1473.196299,1465.30362,1463.257978,1440.074866,Brandon Finnegan,Aaron Nola,46.97371549,49.52666252,-10.66454935,2.640038982,0.548601175,0.451398825,1464.478405,1438.854438,3,2
04-04-16,2016,0,,CIN,PHI,1469.574569,1468.92535,0.535413681,0.464586319,1471.953498,1466.546421,1461.235335,1442.097508,Raisel Iglesias,Jeremy Hellickson,51.41861892,47.36855726,10.67985006,-6.461772621,0.586577142,0.413422858,1463.257978,1440.074866,6,2
27-09-15,2015,0,,WSN,PHI,1520.095,1439.862,0.645659367,0.354340633,1515.077,1444.879,1518.045,1438.122,Gio Gonzalez,Aaron Harang,50.758,43.457,-5.4943,-8.8595,0.649672629,0.350327371,1512.984,1443.182,5,12
26-09-15,2015,0,,WSN,PHI,1519.197,1440.76,0.64329052,0.35670948,1520.095,1439.862,1517.155,1439.012,Stephen Strasburg,Aaron Nola,55.799,48.938,19.5943,17.6297,0.6454942,0.3545058,1518.045,1438.122,2,1
25-09-15,2015,0,,WSN,PHI,1523.869,1436.087,0.655537193,0.344462807,1519.197,1440.76,1521.759,1434.407,Jordan Zimmermann,Jerad Eickhoff,53.862,48.596,9.2543,17.1033,0.648664341,0.351335659,1517.155,1439.012,2,8
24-09-15,2015,0,,FLA,PHI,1471.143,1437.211,0.582606699,0.417393301,1472.267,1436.087,1469.675,1435.524,Jarred Cosart,Alec Asher,47.807,44.464,-0.047,-1.2314,0.584569906,0.415430094,1470.791,1434.407,1,0
23-09-15,2015,0,,FLA,PHI,1470.008,1438.346,0.579425687,0.420574313,1471.143,1437.211,1468.63,1436.568,Adam Conley,David Buchanan,47.713,41.052,0.3666,-17.2678,0.604495146,0.395504854,1469.675,1435.524,4,3
22-09-15,2015,0,,FLA,PHI,1473.233,1435.121,0.588446118,0.411553882,1470.008,1438.346,1471.943,1433.256,Tom Koehler,Aaron Harang,48.137,43.126,1.6732,-7.2803,0.601112214,0.398887786,1468.63,1436.568,2,6
20-09-15,2015,0,,ATL,PHI,1422.05,1436.439,0.513827814,0.486172186,1423.367,1435.121,1423.639,1434.577,Julio Teheran,Aaron Nola,49.689,48.398,13.9684,18.1843,0.512727811,0.487272189,1424.96,1433.256,2,1
19-09-15,2015,0,,ATL,PHI,1420.72,1437.769,0.510001959,0.489998041,1422.05,1436.439,1422.273,1435.943,Ryan Weber,Jerad Eickhoff,47.888,48.034,6.5048,17.1785,0.499505376,0.500494624,1423.639,1434.577,2,1
18-09-15,2015,0,,ATL,PHI,1419.376,1439.113,0.506134642,0.493865358,1420.72,1437.769,1420.826,1437.39,Williams Perez,Adam Morgan,43.798,46.858,-12.4127,12.1448,0.475962776,0.524037224,1422.273,1435.943,2,1
06-09-15,2015,0,,BOS,PHI,1499.848,1452.384,0.601418695,0.398581305,1501.721,1450.511,1504.917,1450.965,Eduardo Rodriguez,Jerad Eickhoff,48.651,48.673,-5.2311,18.8517,0.576908704,0.423091296,1506.947,1448.935,6,2
05-09-15,2015,0,,BOS,PHI,1497.15,1455.082,0.593949794,0.406050206,1499.848,1452.384,1502.187,1453.696,Wade Miley,Alec Asher,49.528,46.81,0.3149,9.2872,0.590405763,0.409594237,1504.917,1450.965,9,2
04-09-15,2015,0,,BOS,PHI,1495.817,1456.415,0.590243299,0.409756701,1497.15,1455.082,1500.806,1455.077,Joe Kelly,Adam Morgan,48.361,47.242,-4.794,11.0638,0.57936891,0.42063109,1502.187,1453.696,7,5
02-09-15,2015,0,,NYM,PHI,1526.189,1458.414,0.629086379,0.370913621,1528.188,1456.415,1524.46,1456.985,Matt Harvey,Aaron Nola,58.329,49.804,31.1657,21.9067,0.641037842,0.358962158,1526.369,1455.077,9,4
01-09-15,2015,0,,NYM,PHI,1530.711,1453.892,0.641150426,0.358849574,1526.189,1458.414,1528.798,1452.648,Jon Niese,Aaron Harang,47.498,43.485,-22.0524,-7.9524,0.621364442,0.378635558,1524.46,1456.985,8,14
31-08-15,2015,0,,NYM,PHI,1529.512,1455.092,0.63796697,0.36203303,1530.711,1453.892,1527.335,1454.111,Bartolo Colon,Jerad Eickhoff,46.62,48.539,-25.1027,16.0881,0.581900401,0.418099599,1528.798,1452.648,3,1
23-08-15,2015,0,,FLA,PHI,1465.814,1460.569,0.54198782,0.45801218,1463.757,1462.627,1463.017,1460.383,Adam Conley,Aaron Nola,46.047,47.452,-9.4047,11.8017,0.507810309,0.492189691,1461.12,1462.28,0,2
22-08-15,2015,0,,FLA,PHI,1467.899,1458.484,0.547940328,0.452059672,1465.814,1460.569,1465.108,1458.292,Justin Nicolino,Aaron Harang,47.596,43.712,-1.5651,-5.0572,0.54921347,0.45078653,1463.017,1460.383,2,4
21-08-15,2015,0,,FLA,PHI,1471.707,1454.676,0.558775366,0.441224634,1467.899,1458.484,1468.685,1454.715,Kendry Flores,Jerad Eickhoff,47.4,47.4,-3.1114,13.1741,0.531166047,0.468833953,1465.108,1458.292,1,7
20-08-15,2015,0,,FLA,PHI,1470.1,1456.283,0.554209126,0.445790874,1471.707,1454.676,1467.029,1456.371,Brad Hand,Jerome Williams,46.137,44.037,-8.8971,-4.9491,0.543740638,0.456259362,1468.685,1454.715,9,7
16-08-15,2015,0,,MIL,PHI,1480.721,1457.498,0.567543938,0.432456062,1483.188,1455.031,1479.271,1457.442,Taylor Jungmann,Aaron Harang,52.483,44.428,15.6745,-3.3981,0.592329457,0.407670543,1481.551,1455.162,6,1
15-08-15,2015,0,,MIL,PHI,1479.167,1459.051,0.56314901,0.43685099,1480.721,1457.498,1477.833,1458.879,Jimmy Nelson,Jerome Williams,51.374,43.347,10.8429,-7.9101,0.587881398,0.412118602,1479.271,1457.442,4,2
14-08-15,2015,0,,MIL,PHI,1477.593,1460.626,0.558684533,0.441315467,1479.167,1459.051,1476.15,1460.563,Wily Peralta,Adam Morgan,47.843,47.029,-5.0478,9.8324,0.535359361,0.464640639,1477.833,1458.879,3,1
12-08-15,2015,0,,ARI,PHI,1497.142,1458.954,0.588552065,0.411447935,1495.471,1460.626,1499.789,1458.964,Chase Anderson,Aaron Nola,48.175,48.271,-1.8424,15.4254,0.568016052,0.431983948,1498.19,1460.563,6,7
11-08-15,2015,0,,ARI,PHI,1493.089,1463.008,0.577206269,0.422793731,1497.142,1458.954,1495.738,1463.015,Jeremy Hellickson,David Buchanan,46.398,44.141,-9.165,-6.674,0.57741838,0.42258162,1499.789,1458.964,13,1
10-08-15,2015,0,,ARI,PHI,1489.367,1466.73,0.566715818,0.433284182,1493.089,1463.008,1492.021,1466.732,Rubby de la Rosa,Aaron Harang,47.872,46.38,-2.4346,2.0304,0.567086458,0.432913542,1495.738,1463.015,13,3
09-08-15,2015,0,,SDP,PHI,1478.806,1464.537,0.55485187,0.44514813,1476.614,1466.73,1475.736,1464.475,Andrew Cashner,Jerome Williams,48.112,42.735,-2.3547,-14.6687,0.568041194,0.431958806,1473.479,1466.732,3,5
08-08-15,2015,0,,SDP,PHI,1481.03,1462.313,0.561166804,0.438833196,1478.806,1464.537,1478.05,1462.161,Tyson Ross,Adam Morgan,52.872,46.793,20.398,4.6718,0.579360034,0.420639966,1475.736,1464.475,2,4
07-08-15,2015,0,,SDP,PHI,1482.772,1460.572,0.566098018,0.433901982,1481.03,1462.313,1479.783,1460.428,James Shields,Aaron Nola,51.242,48.259,12.5255,11.6889,0.563835343,0.436164657,1478.05,1462.161,3,4
29-07-15,2015,0,,TOR,PHI,1532.55,1455.248,0.641789873,0.358210127,1534.636,1453.161,1532.708,1454.675,R.A. Dickey,Jerome Williams,51.42,42.408,10.2977,-17.7049,0.678861598,0.321138402,1534.487,1452.895,8,2
28-07-15,2015,0,,TOR,PHI,1534.44,1453.358,0.646776688,0.353223312,1532.55,1455.248,1534.512,1452.87,Felix Doubront,Adam Morgan,47.038,47.114,-10.6831,4.8316,0.624711761,0.375288239,1532.708,1454.675,2,3
26-07-15,2015,0,,CHC,PHI,1499.421,1449.174,0.605252663,0.394747337,1495.238,1453.358,1494.968,1448.753,Jason Hammel,Aaron Nola,54.196,47.957,7.5905,9.0287,0.597704859,0.402295141,1490.851,1452.87,5,11
25-07-15,2015,0,,CHC,PHI,1503.265,1445.331,0.615774219,0.384225781,1499.421,1449.174,1498.725,1444.997,Jake Arrieta,Cole Hamels,60.595,54.312,37.459,41.1908,0.604907674,0.395092326,1494.968,1448.753,0,5
24-07-15,2015,0,,CHC,PHI,1505.678,1442.918,0.622325536,0.377674464,1503.265,1445.331,1501.363,1442.358,Jon Lester,Jerome Williams,56.691,42.282,19.5473,-15.3831,0.664440171,0.335559829,1498.725,1444.997,3,5
12-07-15,2015,0,,SFG,PHI,1519.105,1435.796,0.64969988,0.35030012,1520.254,1434.647,1519.436,1435.383,Chris Heston,Chad Billingsley,50.04,47.502,1.6497,9.4047,0.640460108,0.359539892,1520.629,1434.189,4,2
11-07-15,2015,0,,SFG,PHI,1517.685,1437.217,0.645968797,0.354031203,1519.105,1435.796,1517.951,1436.868,Ryan Vogelsong,David Buchanan,47.48,45.172,-11.0262,-1.927,0.634721714,0.365278286,1519.436,1435.383,8,5
10-07-15,2015,0,,SFG,PHI,1514.185,1440.716,0.636701623,0.363298377,1517.685,1437.217,1514.168,1440.65,Madison Bumgarner,Cole Hamels,57.979,58.298,37.976,57.8617,0.616009143,0.383990857,1517.951,1436.868,15,2
09-07-15,2015,0,,LAD,PHI,1531.243,1442.746,0.656465994,0.343534006,1533.273,1440.716,1525.827,1442.345,Zack Greinke,Severino Gonzalez,59.788,45.863,35.5602,-0.6439,0.695746404,0.304253596,1527.522,1440.65,6,0
08-07-15,2015,0,,LAD,PHI,1529.376,1444.613,0.651602389,0.348397611,1531.243,1442.746,1524.239,1443.933,Clayton Kershaw,Adam Morgan,60.864,48.088,41.8817,8.9582,0.687821991,0.312178009,1525.827,1442.345,5,0
07-07-15,2015,0,,LAD,PHI,1533.724,1440.265,0.662878509,0.337121491,1529.376,1444.613,1528.503,1439.669,Brett Anderson,Chad Billingsley,52.764,47.266,2.9939,5.3721,0.653811282,0.346188718,1524.239,1443.933,2,7
06-07-15,2015,0,,LAD,PHI,1532.344,1441.645,0.659318908,0.340681092,1533.724,1440.265,1527.144,1441.028,Yimi Garcia,Sean O'Sullivan,47.4,40.62,-23.3637,-26.931,0.662992483,0.337007517,1528.503,1439.669,10,7
05-07-15,2015,0,,ATL,PHI,1491.356,1438.332,0.609065499,0.390934501,1488.043,1441.645,1492.213,1438.085,Shelby Miller,Cole Hamels,52.969,57.658,13.9355,54.2944,0.554141002,0.445858998,1489.27,1441.028,0,4
04-07-15,2015,0,,ATL,PHI,1489.446,1440.243,0.603815898,0.396184102,1491.356,1438.332,1490.578,1439.72,Alex Wood,Kevin Correia,53.558,43.699,15.933,-13.2399,0.64539316,0.35460684,1492.213,1438.085,9,5
03-07-15,2015,0,,ATL,PHI,1488.429,1441.259,0.601012933,0.398987067,1489.446,1440.243,1489.513,1440.785,Julio Teheran,Adam Morgan,48.471,47.829,-7.7362,6.4813,0.587196927,0.412803073,1490.578,1439.72,2,1
24-06-15,2015,0,,NYY,PHI,1517.261,1451.54,0.626323273,0.373676727,1519.902,1448.899,1522.546,1451.863,Ivan Nova,Cole Hamels,49.695,58.724,-2.5145,53.6552,0.555199187,0.444800813,1525.89,1448.519,10,2
23-06-15,2015,0,,NYY,PHI,1521.212,1447.588,0.636907987,0.363092013,1517.261,1451.54,1526.616,1447.794,CC Sabathia,Sean O'Sullivan,46.652,42.648,-18.0433,-23.3261,0.650741751,0.349258249,1522.546,1451.863,6,11
22-06-15,2015,0,,NYY,PHI,1524.222,1444.579,0.644881964,0.355118036,1521.212,1447.588,1530.042,1444.367,Michael Pineda,Kevin Correia,55.514,44.066,21.5918,-17.4229,0.703485952,0.296514048,1526.616,1447.794,8,11
16-06-15,2015,0,,BAL,PHI,1533.758,1448.909,0.651714767,0.348285233,1537.502,1445.166,1532.508,1448.589,Chris Tillman,Jerome Williams,49.636,43.603,-6.7492,-23.1898,0.671697225,0.328302775,1535.941,1445.155,19,3
15-06-15,2015,0,,BAL,PHI,1532.154,1450.514,0.647510169,0.352489831,1533.758,1448.909,1530.922,1450.174,Wei-Yin Chen,Aaron Harang,52.137,49.634,6.3732,5.0901,0.650388531,0.349611469,1532.508,1448.589,4,0
14-06-15,2015,0,,PIT,PHI,1533.035,1451.402,0.647500972,0.352499028,1533.924,1450.514,1534.756,1451.28,A.J. Burnett,Cole Hamels,51.778,57.65,-1.7531,44.2176,0.587600067,0.412399933,1535.862,1450.174,1,0
13-06-15,2015,0,,PIT,PHI,1532.138,1452.299,0.645140305,0.354859695,1533.035,1451.402,1534.104,1451.933,Gerrit Cole,Sean O'Sullivan,56.856,42.051,22.5224,-29.6053,0.713253954,0.286746046,1534.756,1451.28,4,3
12-06-15,2015,0,,PIT,PHI,1531.232,1453.205,0.642748759,0.357251241,1532.138,1452.299,1533.165,1452.871,Jeff Locke,Kevin Correia,45.17,43.724,-32.1292,-21.0419,0.633645109,0.366354891,1534.104,1451.933,1,0
10-06-15,2015,0,,CIN,PHI,1489.972,1454.968,0.584106552,0.415893448,1491.735,1453.205,1494.836,1454.573,Jon Moscot,Jerome Williams,46.797,43.917,-18.1749,-20.6377,0.594862695,0.405137305,1496.538,1452.871,5,2
09-06-15,2015,0,,CIN,PHI,1486.539,1458.401,0.574474407,0.425525593,1489.972,1454.968,1491.07,1458.339,Anthony DeSclafani,Aaron Harang,47.718,51.336,-13.7757,12.7558,0.543351451,0.456648549,1494.836,1454.573,11,2
08-06-15,2015,0,,CIN,PHI,1485.029,1459.912,0.570217887,0.429782113,1486.539,1458.401,1489.229,1460.18,Mike Leake,Cole Hamels,48.543,58.518,-10.1896,46.1587,0.498797546,0.501202454,1491.07,1458.339,6,4
